transaction_id,event_id,timestamp,booth_id,item,item_category,price,quantity,payment_type
TX000308,EVT0002,3/1/25 22:39,BTH002,BBQ Bites,Food,13,1,Card
TX000309,EVT0002,3/1/25 20:46,BTH007,Pretzel,Snack,7,1,Cash
TX000310,EVT0002,3/1/25 20:25,BTH011,Popcorn,Snack,6,1,Cash
TX000311,EVT0002,3/1/25 20:24,BTH001,Soft Drink,Drink,4,1,Cash
TX000312,EVT0002,3/1/25 20:42,BTH006,Beer - Lager,Alcohol,10,3,Cash
TX000313,EVT0002,3/1/25 20:03,BTH002,Pretzel,Snack,7,2,Cash
TX000314,EVT0002,3/1/25 18:41,BTH014,Soft Drink,Drink,4,2,Card
TX000315,EVT0002,3/1/25 19:08,BTH014,BBQ Bites,Food,13,1,Cash
TX000316,EVT0002,3/1/25 20:39,BTH001,Nachos,Snack,9,2,Card
TX000317,EVT0002,3/1/25 21:00,BTH006,Soft Drink,Drink,4,1,Cash
TX000318,EVT0002,3/1/25 22:45,BTH008,BBQ Bites,Food,13,1,Card
TX000319,EVT0002,3/1/25 21:00,BTH005,Hard Seltzer,Alcohol,8,2,Card
TX000320,EVT0002,3/1/25 20:39,BTH008,Popcorn,Snack,6,2,Cash
TX000321,EVT0002,3/1/25 19:52,BTH001,Beer - Lager,Alcohol,10,1,Card
TX000322,EVT0002,3/1/25 21:52,BTH003,Kombucha,Drink,6,2,Cash
TX000323,EVT0002,3/1/25 19:51,BTH001,Soft Drink,Drink,4,1,Cash
TX000324,EVT0002,3/1/25 21:01,BTH004,Beer - Lager,Alcohol,10,1,Card
TX000325,EVT0002,3/1/25 20:26,BTH002,Energy Drink,Drink,5,1,Card
TX000326,EVT0002,3/1/25 19:43,BTH015,Energy Drink,Drink,5,3,Cash
TX000327,EVT0002,3/1/25 19:24,BTH012,Soft Drink,Drink,4,1,Cash
TX000328,EVT0002,3/1/25 20:23,BTH014,Nachos,Snack,9,1,Cash
TX000329,EVT0002,3/1/25 20:42,BTH004,Energy Drink,Drink,5,2,Cash
TX000330,EVT0002,3/1/25 18:20,BTH003,Soft Drink,Drink,4,1,Cash
TX000331,EVT0002,3/1/25 22:40,BTH015,Hard Seltzer,Alcohol,8,1,Card
TX000332,EVT0002,3/1/25 20:27,BTH005,Beer - Lager,Alcohol,10,1,Cash
TX000333,EVT0002,3/1/25 19:06,BTH015,Pretzel,Snack,7,1,Cash
TX000334,EVT0002,3/1/25 18:22,BTH005,Beer - IPA,Alcohol,12,1,Cash
TX000335,EVT0002,3/1/25 20:31,BTH010,Sliders,Food,14,1,Cash
TX000336,EVT0002,3/1/25 20:28,BTH008,Whiskey Shot,Alcohol,9,1,Cash
TX000337,EVT0002,3/1/25 20:17,BTH006,Pretzel,Snack,7,1,Cash
TX000338,EVT0002,3/1/25 20:49,BTH015,Energy Drink,Drink,5,1,Cash
TX000339,EVT0002,3/1/25 20:49,BTH012,Hard Seltzer,Alcohol,8,1,Card
TX000340,EVT0002,3/1/25 20:03,BTH007,Sliders,Food,14,1,Card
TX000341,EVT0002,3/1/25 21:38,BTH001,Nachos,Snack,9,2,Cash
TX000342,EVT0002,3/1/25 19:18,BTH008,Kombucha,Drink,6,2,Cash
TX000343,EVT0002,3/1/25 20:22,BTH011,Nachos,Snack,9,3,Card
TX000344,EVT0002,3/1/25 21:06,BTH001,Energy Drink,Drink,5,2,Card
TX000345,EVT0002,3/1/25 18:54,BTH010,Soft Drink,Drink,4,1,Cash
TX000346,EVT0002,3/1/25 19:07,BTH014,Beer - Lager,Alcohol,10,1,Cash
TX000347,EVT0002,3/1/25 20:02,BTH009,Beer - Lager,Alcohol,10,2,Cash
TX000348,EVT0002,3/1/25 20:07,BTH012,Beer - IPA,Alcohol,12,1,Card
TX000349,EVT0002,3/1/25 19:13,BTH014,Nachos,Snack,9,2,Card
TX000350,EVT0002,3/1/25 21:15,BTH008,Beer - Lager,Alcohol,10,1,Cash
TX000351,EVT0002,3/1/25 20:20,BTH010,Pretzel,Snack,7,1,Cash
TX000352,EVT0002,3/1/25 19:17,BTH002,BBQ Bites,Food,13,1,Cash
TX000353,EVT0002,3/1/25 18:22,BTH014,BBQ Bites,Food,13,2,Cash
TX000354,EVT0002,3/1/25 19:18,BTH011,Pretzel,Snack,7,1,Cash
TX000355,EVT0002,3/1/25 20:01,BTH001,Soft Drink,Drink,4,3,Card
TX000356,EVT0002,3/1/25 20:10,BTH011,Hard Seltzer,Alcohol,8,1,Cash
TX000357,EVT0002,3/1/25 19:22,BTH012,Hard Seltzer,Alcohol,8,1,Card
TX000358,EVT0002,3/1/25 21:36,BTH002,Nachos,Snack,9,1,Card
TX000359,EVT0002,3/1/25 20:33,BTH003,Energy Drink,Drink,5,2,Cash
TX000360,EVT0002,3/1/25 19:57,BTH001,Beer - IPA,Alcohol,12,2,Cash
TX000361,EVT0002,3/1/25 19:09,BTH005,Beer - IPA,Alcohol,12,1,Cash
TX000362,EVT0002,3/1/25 22:22,BTH007,Pretzel,Snack,7,2,Card
TX000363,EVT0002,3/1/25 20:50,BTH009,Hard Seltzer,Alcohol,8,1,Cash
TX000364,EVT0002,3/1/25 20:01,BTH011,Sliders,Food,14,2,Card
TX000365,EVT0002,3/1/25 19:53,BTH003,Whiskey Shot,Alcohol,9,2,Card
TX000366,EVT0002,3/1/25 20:25,BTH014,Sliders,Food,14,1,Cash
TX000367,EVT0002,3/1/25 19:22,BTH011,Sliders,Food,14,2,Card
TX000368,EVT0002,3/1/25 21:20,BTH015,Energy Drink,Drink,5,2,Card
TX000369,EVT0002,3/1/25 20:33,BTH008,Hard Seltzer,Alcohol,8,1,Cash
TX000370,EVT0002,3/1/25 20:57,BTH005,Energy Drink,Drink,5,2,Card
TX000371,EVT0002,3/1/25 19:21,BTH015,Energy Drink,Drink,5,1,Cash
TX000372,EVT0002,3/1/25 21:05,BTH009,BBQ Bites,Food,13,2,Card
TX000373,EVT0002,3/1/25 19:44,BTH008,Beer - Lager,Alcohol,10,2,Cash
TX000374,EVT0002,3/1/25 19:44,BTH005,Sliders,Food,14,2,Cash
TX000375,EVT0002,3/1/25 20:57,BTH005,Kombucha,Drink,6,1,Cash
TX000376,EVT0002,3/1/25 19:53,BTH004,Popcorn,Snack,6,2,Cash
TX000377,EVT0002,3/1/25 18:35,BTH002,Energy Drink,Drink,5,2,Card
TX000378,EVT0002,3/1/25 18:10,BTH010,Nachos,Snack,9,1,Cash
TX000379,EVT0002,3/1/25 19:48,BTH005,Sliders,Food,14,2,Cash
TX000380,EVT0002,3/1/25 20:53,BTH014,Beer - IPA,Alcohol,12,1,Cash
TX000381,EVT0002,3/1/25 20:53,BTH001,Popcorn,Snack,6,1,Card
TX000382,EVT0002,3/1/25 20:57,BTH012,Sliders,Food,14,1,Cash
TX000383,EVT0002,3/1/25 19:34,BTH013,Popcorn,Snack,6,2,Card
TX000384,EVT0002,3/1/25 21:58,BTH013,Sliders,Food,14,1,Cash
TX000385,EVT0002,3/1/25 19:25,BTH011,Hard Seltzer,Alcohol,8,1,Card
TX000386,EVT0002,3/1/25 19:39,BTH005,Sliders,Food,14,2,Card
TX000387,EVT0002,3/1/25 20:42,BTH002,BBQ Bites,Food,13,1,Card
TX000388,EVT0002,3/1/25 20:34,BTH013,Popcorn,Snack,6,2,Cash
TX000389,EVT0002,3/1/25 20:43,BTH010,Beer - IPA,Alcohol,12,3,Cash
TX000390,EVT0002,3/1/25 18:11,BTH003,Kombucha,Drink,6,1,Card
TX000391,EVT0002,3/1/25 18:58,BTH006,Popcorn,Snack,6,3,Cash
TX000392,EVT0002,3/1/25 20:56,BTH004,Whiskey Shot,Alcohol,9,1,Card
TX000393,EVT0002,3/1/25 19:15,BTH015,Soft Drink,Drink,4,2,Cash
TX000394,EVT0002,3/1/25 20:20,BTH009,Soft Drink,Drink,4,2,Cash
TX000395,EVT0002,3/1/25 20:15,BTH005,Whiskey Shot,Alcohol,9,2,Cash
TX000396,EVT0002,3/1/25 19:24,BTH012,Popcorn,Snack,6,2,Cash
TX000397,EVT0002,3/1/25 20:40,BTH008,Beer - Lager,Alcohol,10,3,Card
TX000398,EVT0002,3/1/25 18:09,BTH013,Whiskey Shot,Alcohol,9,1,Card
TX000399,EVT0002,3/1/25 22:25,BTH012,BBQ Bites,Food,13,1,Cash
TX000400,EVT0002,3/1/25 21:13,BTH006,Soft Drink,Drink,4,1,Card
TX000401,EVT0002,3/1/25 20:50,BTH001,Nachos,Snack,9,3,Cash
TX000402,EVT0002,3/1/25 22:22,BTH002,Soft Drink,Drink,4,2,Cash
TX000403,EVT0002,3/1/25 20:51,BTH011,Pretzel,Snack,7,2,Cash
TX000404,EVT0002,3/1/25 19:41,BTH007,Sliders,Food,14,2,Cash
TX000405,EVT0002,3/1/25 20:23,BTH011,Beer - Lager,Alcohol,10,1,Card
TX000406,EVT0002,3/1/25 19:33,BTH001,Energy Drink,Drink,5,2,Cash
TX000407,EVT0002,3/1/25 20:25,BTH004,Sliders,Food,14,2,Card
TX000408,EVT0002,3/1/25 18:14,BTH014,BBQ Bites,Food,13,2,Cash
TX000409,EVT0002,3/1/25 20:21,BTH005,Kombucha,Drink,6,1,Cash
TX000410,EVT0002,3/1/25 20:15,BTH003,Beer - Lager,Alcohol,10,1,Card
TX000411,EVT0002,3/1/25 21:01,BTH005,Beer - IPA,Alcohol,12,1,Cash
TX000412,EVT0002,3/1/25 21:29,BTH002,Beer - Lager,Alcohol,10,1,Card
TX000413,EVT0002,3/1/25 19:17,BTH003,Soft Drink,Drink,4,3,Cash
TX000414,EVT0002,3/1/25 20:38,BTH006,Energy Drink,Drink,5,1,Cash
TX000415,EVT0002,3/1/25 18:48,BTH012,Sliders,Food,14,1,Card
TX000416,EVT0002,3/1/25 20:56,BTH011,Nachos,Snack,9,1,Card
TX000417,EVT0002,3/1/25 19:56,BTH010,Energy Drink,Drink,5,2,Cash
TX000418,EVT0002,3/1/25 20:38,BTH001,Popcorn,Snack,6,1,Cash
TX000419,EVT0002,3/1/25 20:48,BTH008,Hard Seltzer,Alcohol,8,1,Cash
TX000420,EVT0002,3/1/25 19:29,BTH014,Hard Seltzer,Alcohol,8,2,Cash
TX000421,EVT0002,3/1/25 20:36,BTH011,Beer - Lager,Alcohol,10,1,Cash
TX000422,EVT0002,3/1/25 18:45,BTH015,Soft Drink,Drink,4,1,Cash
TX000423,EVT0002,3/1/25 19:56,BTH007,Beer - IPA,Alcohol,12,2,Cash
TX000424,EVT0002,3/1/25 19:57,BTH002,Hard Seltzer,Alcohol,8,2,Cash
TX000425,EVT0002,3/1/25 19:59,BTH011,Beer - Lager,Alcohol,10,1,Card
TX000426,EVT0002,3/1/25 21:45,BTH011,BBQ Bites,Food,13,2,Card
TX000427,EVT0002,3/1/25 21:33,BTH013,Beer - IPA,Alcohol,12,1,Cash
TX000428,EVT0002,3/1/25 22:58,BTH003,Hard Seltzer,Alcohol,8,1,Card
TX000429,EVT0002,3/1/25 21:53,BTH014,Beer - Lager,Alcohol,10,2,Card
TX000430,EVT0002,3/1/25 20:09,BTH004,Sliders,Food,14,1,Card
TX000431,EVT0002,3/1/25 19:40,BTH013,Pretzel,Snack,7,1,Card
TX000432,EVT0002,3/1/25 20:05,BTH001,Sliders,Food,14,2,Cash
TX000433,EVT0002,3/1/25 20:22,BTH003,Whiskey Shot,Alcohol,9,2,Cash
TX000434,EVT0002,3/1/25 21:57,BTH002,Whiskey Shot,Alcohol,9,1,Card
TX000435,EVT0002,3/1/25 19:34,BTH001,Whiskey Shot,Alcohol,9,2,Cash
TX000436,EVT0002,3/1/25 20:23,BTH010,Hard Seltzer,Alcohol,8,2,Cash
TX000437,EVT0002,3/1/25 20:12,BTH003,Beer - IPA,Alcohol,12,1,Cash
TX000438,EVT0002,3/1/25 20:08,BTH003,Beer - IPA,Alcohol,12,2,Cash
TX000439,EVT0002,3/1/25 21:10,BTH002,Soft Drink,Drink,4,2,Card
TX000440,EVT0002,3/1/25 19:27,BTH008,Energy Drink,Drink,5,1,Cash
TX000441,EVT0002,3/1/25 18:33,BTH010,Soft Drink,Drink,4,2,Card
TX000442,EVT0002,3/1/25 21:39,BTH009,Energy Drink,Drink,5,3,Card
TX000443,EVT0002,3/1/25 20:33,BTH001,Sliders,Food,14,1,Cash
TX000444,EVT0002,3/1/25 19:07,BTH011,Energy Drink,Drink,5,2,Card
TX000445,EVT0002,3/1/25 18:17,BTH008,Beer - IPA,Alcohol,12,1,Cash
TX000446,EVT0002,3/1/25 19:12,BTH011,Nachos,Snack,9,2,Card
TX000447,EVT0002,3/1/25 22:49,BTH012,Energy Drink,Drink,5,1,Cash
TX000448,EVT0002,3/1/25 20:28,BTH015,Beer - Lager,Alcohol,10,3,Card
TX000449,EVT0002,3/1/25 20:39,BTH010,Pretzel,Snack,7,2,Card
TX000450,EVT0002,3/1/25 20:44,BTH003,Beer - Lager,Alcohol,10,2,Cash
TX000451,EVT0002,3/1/25 20:15,BTH011,Sliders,Food,14,2,Cash
TX000452,EVT0002,3/1/25 21:58,BTH010,Nachos,Snack,9,1,Cash
TX000453,EVT0002,3/1/25 19:44,BTH009,Energy Drink,Drink,5,2,Cash
TX000454,EVT0002,3/1/25 20:26,BTH013,Beer - Lager,Alcohol,10,2,Card
TX000455,EVT0002,3/1/25 19:42,BTH011,BBQ Bites,Food,13,3,Card
TX000456,EVT0002,3/1/25 20:30,BTH008,Nachos,Snack,9,2,Card
TX000457,EVT0002,3/1/25 19:42,BTH006,Nachos,Snack,9,1,Cash
TX000458,EVT0002,3/1/25 21:17,BTH007,Nachos,Snack,9,2,Card
TX000459,EVT0002,3/1/25 21:28,BTH007,Pretzel,Snack,7,1,Cash
TX000460,EVT0002,3/1/25 19:12,BTH005,BBQ Bites,Food,13,2,Cash
TX000461,EVT0002,3/1/25 22:16,BTH011,Whiskey Shot,Alcohol,9,1,Cash
TX000462,EVT0002,3/1/25 19:23,BTH002,Beer - Lager,Alcohol,10,2,Card
TX000463,EVT0002,3/1/25 19:18,BTH007,Beer - Lager,Alcohol,10,2,Card
TX000464,EVT0002,3/1/25 20:31,BTH012,Kombucha,Drink,6,2,Cash
TX000465,EVT0002,3/1/25 19:14,BTH009,Whiskey Shot,Alcohol,9,3,Card
TX000466,EVT0002,3/1/25 19:03,BTH009,Sliders,Food,14,1,Cash
TX000467,EVT0002,3/1/25 20:03,BTH002,BBQ Bites,Food,13,1,Cash
TX000468,EVT0002,3/1/25 20:21,BTH014,Pretzel,Snack,7,2,Cash
TX000469,EVT0002,3/1/25 20:21,BTH001,Kombucha,Drink,6,2,Cash
TX000470,EVT0002,3/1/25 18:49,BTH005,Sliders,Food,14,3,Cash
TX000471,EVT0002,3/1/25 20:11,BTH010,Beer - Lager,Alcohol,10,2,Card
TX000472,EVT0002,3/1/25 19:11,BTH011,Whiskey Shot,Alcohol,9,1,Cash
TX000473,EVT0002,3/1/25 18:05,BTH014,Hard Seltzer,Alcohol,8,1,Card
TX000474,EVT0002,3/1/25 21:10,BTH014,Pretzel,Snack,7,2,Cash
TX000475,EVT0002,3/1/25 20:45,BTH013,Beer - Lager,Alcohol,10,1,Cash
TX000476,EVT0002,3/1/25 21:34,BTH004,Sliders,Food,14,1,Cash
TX000477,EVT0002,3/1/25 19:54,BTH013,Soft Drink,Drink,4,2,Card
TX000478,EVT0002,3/1/25 19:31,BTH015,Sliders,Food,14,1,Cash
TX000479,EVT0002,3/1/25 20:21,BTH003,Beer - IPA,Alcohol,12,1,Cash
TX000480,EVT0002,3/1/25 21:43,BTH013,Kombucha,Drink,6,1,Cash
TX000481,EVT0002,3/1/25 20:46,BTH006,Pretzel,Snack,7,1,Card
TX000482,EVT0002,3/1/25 20:05,BTH014,Whiskey Shot,Alcohol,9,2,Card
TX000483,EVT0002,3/1/25 20:58,BTH011,Sliders,Food,14,1,Cash
TX000484,EVT0002,3/1/25 21:14,BTH003,Beer - Lager,Alcohol,10,2,Card
TX000485,EVT0002,3/1/25 19:48,BTH012,Beer - Lager,Alcohol,10,2,Card
TX000486,EVT0002,3/1/25 19:14,BTH007,Nachos,Snack,9,1,Cash
TX000487,EVT0002,3/1/25 20:59,BTH003,Pretzel,Snack,7,1,Cash
TX000488,EVT0002,3/1/25 21:52,BTH012,Popcorn,Snack,6,1,Cash
TX000489,EVT0002,3/1/25 20:49,BTH010,Sliders,Food,14,2,Card
TX000490,EVT0002,3/1/25 20:43,BTH003,Beer - IPA,Alcohol,12,1,Card
TX000491,EVT0002,3/1/25 21:02,BTH001,Sliders,Food,14,1,Card
TX000492,EVT0002,3/1/25 20:29,BTH008,Popcorn,Snack,6,1,Cash
TX000493,EVT0002,3/1/25 19:43,BTH010,Energy Drink,Drink,5,1,Cash
TX000494,EVT0002,3/1/25 20:47,BTH005,Nachos,Snack,9,1,Card
TX000495,EVT0002,3/1/25 18:53,BTH002,Soft Drink,Drink,4,1,Cash
TX000496,EVT0002,3/1/25 20:07,BTH002,Nachos,Snack,9,1,Cash
TX000497,EVT0002,3/1/25 20:07,BTH011,BBQ Bites,Food,13,1,Cash
TX000498,EVT0002,3/1/25 20:17,BTH011,Soft Drink,Drink,4,1,Cash
TX000499,EVT0002,3/1/25 20:31,BTH004,Beer - IPA,Alcohol,12,2,Cash
TX000500,EVT0002,3/1/25 20:59,BTH001,Sliders,Food,14,2,Card
TX000501,EVT0002,3/1/25 18:21,BTH005,Hard Seltzer,Alcohol,8,2,Card
TX000502,EVT0002,3/1/25 19:11,BTH013,Whiskey Shot,Alcohol,9,3,Cash
TX000503,EVT0002,3/1/25 19:15,BTH006,Popcorn,Snack,6,1,Card
TX000504,EVT0002,3/1/25 19:32,BTH008,Beer - IPA,Alcohol,12,1,Cash
TX000505,EVT0002,3/1/25 18:59,BTH003,Whiskey Shot,Alcohol,9,1,Cash
TX000506,EVT0002,3/1/25 20:40,BTH012,Soft Drink,Drink,4,1,Card
TX000507,EVT0002,3/1/25 18:51,BTH009,Soft Drink,Drink,4,1,Cash
TX000508,EVT0002,3/1/25 19:37,BTH007,Beer - Lager,Alcohol,10,1,Card
TX000509,EVT0002,3/1/25 20:49,BTH001,Nachos,Snack,9,2,Cash
TX000510,EVT0002,3/1/25 18:43,BTH014,Beer - Lager,Alcohol,10,1,Cash
TX000511,EVT0002,3/1/25 20:02,BTH007,Sliders,Food,14,2,Cash
TX000512,EVT0002,3/1/25 20:08,BTH011,Kombucha,Drink,6,1,Cash
TX000513,EVT0002,3/1/25 20:49,BTH002,Popcorn,Snack,6,3,Cash
TX000514,EVT0002,3/1/25 21:27,BTH006,Beer - IPA,Alcohol,12,2,Card
TX000515,EVT0002,3/1/25 19:58,BTH008,Sliders,Food,14,1,Cash
TX000516,EVT0002,3/1/25 20:15,BTH007,Beer - Lager,Alcohol,10,1,Card
TX000517,EVT0002,3/1/25 21:25,BTH007,Hard Seltzer,Alcohol,8,1,Cash
TX000518,EVT0002,3/1/25 18:59,BTH002,Soft Drink,Drink,4,2,Cash
TX000519,EVT0002,3/1/25 18:53,BTH012,Popcorn,Snack,6,1,Cash
TX000520,EVT0002,3/1/25 20:24,BTH006,Hard Seltzer,Alcohol,8,2,Card
TX000521,EVT0002,3/1/25 19:54,BTH009,Beer - Lager,Alcohol,10,1,Card
TX000522,EVT0002,3/1/25 20:28,BTH009,Soft Drink,Drink,4,2,Card
TX000523,EVT0002,3/1/25 20:50,BTH006,Pretzel,Snack,7,1,Card
TX000524,EVT0002,3/1/25 18:18,BTH002,Hard Seltzer,Alcohol,8,1,Card
TX000525,EVT0002,3/1/25 22:40,BTH004,Popcorn,Snack,6,1,Card
TX000526,EVT0002,3/1/25 18:50,BTH003,Sliders,Food,14,2,Card
TX000527,EVT0002,3/1/25 18:14,BTH013,Whiskey Shot,Alcohol,9,1,Cash
TX000528,EVT0002,3/1/25 20:29,BTH013,Energy Drink,Drink,5,3,Cash
TX000529,EVT0002,3/1/25 20:23,BTH015,BBQ Bites,Food,13,1,Cash
TX000530,EVT0002,3/1/25 19:43,BTH006,Beer - IPA,Alcohol,13,2,Card
TX000531,EVT0002,3/1/25 20:49,BTH002,Energy Drink,Drink,5,2,Cash
TX000532,EVT0002,3/1/25 20:35,BTH011,Energy Drink,Drink,5,1,Cash
TX000533,EVT0002,3/1/25 19:35,BTH010,Popcorn,Snack,6,2,Card
TX000534,EVT0002,3/1/25 21:05,BTH009,Pretzel,Snack,7,2,Card
TX000535,EVT0002,3/1/25 22:57,BTH008,Popcorn,Snack,6,3,Cash
TX000536,EVT0002,3/1/25 19:44,BTH001,Beer - IPA,Alcohol,12,1,Cash
TX000537,EVT0002,3/1/25 21:32,BTH002,Popcorn,Snack,6,1,Card
TX000538,EVT0002,3/1/25 20:47,BTH010,Sliders,Food,14,2,Cash
TX000539,EVT0002,3/1/25 20:13,BTH010,Energy Drink,Drink,5,3,Card
TX000540,EVT0002,3/1/25 19:04,BTH015,Energy Drink,Drink,5,1,Card
TX000541,EVT0002,3/1/25 20:53,BTH010,Pretzel,Snack,7,2,Cash
TX000542,EVT0002,3/1/25 20:55,BTH003,Soft Drink,Drink,4,1,Card
TX000543,EVT0002,3/1/25 20:38,BTH002,Energy Drink,Drink,5,1,Cash
TX000544,EVT0002,3/1/25 19:56,BTH002,Kombucha,Drink,6,1,Card
TX000545,EVT0002,3/1/25 21:04,BTH004,Beer - IPA,Alcohol,12,1,Cash
TX000546,EVT0002,3/1/25 20:55,BTH009,Energy Drink,Drink,5,1,Card
TX000547,EVT0002,3/1/25 19:30,BTH006,Pretzel,Snack,7,1,Cash
TX000548,EVT0002,3/1/25 18:13,BTH007,Nachos,Snack,9,1,Cash
TX000549,EVT0002,3/1/25 20:11,BTH010,BBQ Bites,Food,13,2,Card
TX000550,EVT0002,3/1/25 20:19,BTH011,BBQ Bites,Food,13,1,Cash
TX000551,EVT0002,3/1/25 21:56,BTH006,Beer - Lager,Alcohol,10,1,Card
TX000552,EVT0002,3/1/25 19:56,BTH011,Soft Drink,Drink,4,2,Cash
TX000553,EVT0002,3/1/25 19:11,BTH005,Popcorn,Snack,6,1,Card
TX000554,EVT0002,3/1/25 21:43,BTH002,Pretzel,Snack,7,1,Card
TX000555,EVT0002,3/1/25 21:05,BTH005,Pretzel,Snack,7,1,Cash
TX000556,EVT0002,3/1/25 19:49,BTH010,Whiskey Shot,Alcohol,9,3,Card
TX000557,EVT0002,3/1/25 19:36,BTH009,Popcorn,Snack,6,3,Cash
TX000558,EVT0002,3/1/25 18:54,BTH013,BBQ Bites,Food,13,1,Cash
TX000559,EVT0002,3/1/25 19:58,BTH011,Whiskey Shot,Alcohol,9,1,Card
TX000560,EVT0002,3/1/25 20:13,BTH011,BBQ Bites,Food,13,2,Cash
TX000561,EVT0002,3/1/25 19:49,BTH006,Soft Drink,Drink,4,3,Card
TX000562,EVT0002,3/1/25 18:33,BTH005,Pretzel,Snack,7,1,Card
TX000563,EVT0002,3/1/25 22:38,BTH006,Hard Seltzer,Alcohol,8,1,Cash
TX000564,EVT0002,3/1/25 20:49,BTH004,Hard Seltzer,Alcohol,8,1,Card
TX000565,EVT0002,3/1/25 20:22,BTH002,Whiskey Shot,Alcohol,9,1,Cash
TX000566,EVT0002,3/1/25 19:15,BTH009,Beer - Lager,Alcohol,10,3,Card
TX000567,EVT0002,3/1/25 20:07,BTH006,BBQ Bites,Food,13,3,Card
TX000568,EVT0002,3/1/25 18:07,BTH007,Sliders,Food,14,1,Card
TX000569,EVT0002,3/1/25 19:46,BTH003,Whiskey Shot,Alcohol,9,1,Card
TX000570,EVT0002,3/1/25 20:54,BTH008,Kombucha,Drink,6,3,Card
TX000571,EVT0002,3/1/25 19:29,BTH006,Nachos,Snack,9,1,Card
TX000572,EVT0002,3/1/25 20:07,BTH010,Energy Drink,Drink,5,2,Cash
TX000573,EVT0002,3/1/25 20:26,BTH013,Kombucha,Drink,6,3,Cash
TX000574,EVT0002,3/1/25 20:32,BTH009,Hard Seltzer,Alcohol,8,2,Card
TX000575,EVT0002,3/1/25 21:13,BTH013,Popcorn,Snack,6,1,Cash
TX000576,EVT0002,3/1/25 20:25,BTH006,Hard Seltzer,Alcohol,8,1,Cash
TX000577,EVT0002,3/1/25 19:05,BTH013,Energy Drink,Drink,5,1,Cash
TX000578,EVT0002,3/1/25 21:24,BTH009,Nachos,Snack,9,2,Cash
TX000579,EVT0002,3/1/25 20:12,BTH014,Whiskey Shot,Alcohol,9,1,Card
TX000580,EVT0002,3/1/25 19:33,BTH003,Sliders,Food,14,1,Cash
TX000581,EVT0002,3/1/25 19:37,BTH011,Beer - IPA,Alcohol,12,1,Cash
TX000582,EVT0002,3/1/25 21:12,BTH009,Pretzel,Snack,7,2,Card
TX000583,EVT0002,3/1/25 20:10,BTH014,Kombucha,Drink,6,1,Card
TX000584,EVT0002,3/1/25 19:06,BTH002,Popcorn,Snack,6,1,Card
TX000585,EVT0002,3/1/25 19:11,BTH008,Popcorn,Snack,6,2,Card
TX000586,EVT0002,3/1/25 20:18,BTH002,Nachos,Snack,9,1,Card
TX000587,EVT0002,3/1/25 20:48,BTH015,Energy Drink,Drink,5,1,Cash
TX000588,EVT0002,3/1/25 20:37,BTH007,Beer - IPA,Alcohol,12,1,Card
TX000589,EVT0002,3/1/25 20:45,BTH009,Nachos,Snack,9,2,Cash
TX000590,EVT0002,3/1/25 20:08,BTH007,Hard Seltzer,Alcohol,8,1,Card
TX000591,EVT0002,3/1/25 21:47,BTH004,Pretzel,Snack,7,2,Card
TX000592,EVT0002,3/1/25 21:28,BTH015,Pretzel,Snack,7,1,Card
TX000593,EVT0002,3/1/25 19:33,BTH011,Kombucha,Drink,6,1,Cash
TX000594,EVT0002,3/1/25 19:35,BTH003,Whiskey Shot,Alcohol,9,2,Card
TX000595,EVT0002,3/1/25 20:05,BTH015,Popcorn,Snack,6,2,Cash
TX000596,EVT0002,3/1/25 20:42,BTH014,Kombucha,Drink,6,1,Card
TX000597,EVT0002,3/1/25 19:54,BTH008,Kombucha,Drink,6,2,Cash
TX000598,EVT0002,3/1/25 18:14,BTH001,Sliders,Food,14,1,Card
TX000599,EVT0002,3/1/25 21:14,BTH005,Beer - IPA,Alcohol,12,1,Card
TX000600,EVT0002,3/1/25 20:18,BTH009,Whiskey Shot,Alcohol,9,1,Cash
TX000601,EVT0002,3/1/25 20:47,BTH013,Beer - Lager,Alcohol,10,1,Cash
TX000602,EVT0002,3/1/25 20:28,BTH005,Hard Seltzer,Alcohol,8,2,Card
TX000603,EVT0002,3/1/25 20:15,BTH004,Beer - IPA,Alcohol,12,1,Cash
TX000604,EVT0002,3/1/25 20:01,BTH013,BBQ Bites,Food,13,1,Cash
TX000605,EVT0002,3/1/25 20:24,BTH002,Beer - Lager,Alcohol,10,1,Cash
TX000606,EVT0002,3/1/25 19:43,BTH009,Sliders,Food,14,1,Card
TX000607,EVT0002,3/1/25 20:06,BTH009,BBQ Bites,Food,13,1,Card
TX000608,EVT0002,3/1/25 20:41,BTH003,Kombucha,Drink,6,3,Cash
TX000609,EVT0002,3/1/25 20:53,BTH001,Nachos,Snack,9,2,Cash
TX000610,EVT0002,3/1/25 20:55,BTH010,Hard Seltzer,Alcohol,8,1,Cash
TX000611,EVT0002,3/1/25 19:12,BTH011,Whiskey Shot,Alcohol,9,2,Card
TX000612,EVT0002,3/1/25 21:21,BTH006,Soft Drink,Drink,4,1,Card
TX000613,EVT0002,3/1/25 20:14,BTH009,Soft Drink,Drink,4,2,Card
TX000614,EVT0002,3/1/25 20:41,BTH014,Nachos,Snack,9,3,Cash
TX000615,EVT0002,3/1/25 19:25,BTH011,Beer - IPA,Alcohol,12,1,Cash
TX000616,EVT0002,3/1/25 19:23,BTH005,Pretzel,Snack,7,2,Card
TX000617,EVT0002,3/1/25 20:09,BTH013,Pretzel,Snack,7,2,Card
